date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
15/04/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,cereals and tubers,Maize,KG,aggregate,Retail,KES,49.17,0.4647
15/04/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,63.01,0.5956
15/04/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,55.14,0.5212
15/04/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,cereals and tubers,Rice,KG,aggregate,Retail,KES,98.06,0.9268
15/04/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,70,0.6616
15/04/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,65.32,0.6174
15/04/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,445.19,4.2078
15/04/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,523.33,4.9464
15/04/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50.97,0.4818
15/04/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0945
15/04/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,miscellaneous food,Sugar,KG,aggregate,Retail,KES,108.52,1.0257
15/04/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,oil and fats,Cooking fat,KG,aggregate,Retail,KES,165.74,1.5665
15/04/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,193.24,1.8265
15/04/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,104.32,0.986
15/04/2021,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,0.0945
15/04/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,60.15,0.5685
15/04/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,68,0.6427
15/04/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.9452
15/04/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,60,0.5671
15/04/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,68.24,0.6449
15/04/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,441.67,4.1745
15/04/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,503.33,4.7574
15/04/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,51.76,0.4893
15/04/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,milk and dairy,"Milk (cow, fresh)",L,aggregate,Retail,KES,50,0.4726
15/04/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,miscellaneous food,Salt,200 G,aggregate,Retail,KES,9.76,0.0923
15/04/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,miscellaneous food,Sugar,KG,aggregate,Retail,KES,112.06,1.0592
15/04/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,oil and fats,Cooking fat,KG,aggregate,Retail,KES,168.33,1.5911
15/04/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,197.11,1.863
15/04/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,101.15,0.956
15/04/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,9.67,0.0914
15/04/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,cereals and tubers,Maize,KG,aggregate,Retail,KES,50,0.4726
15/04/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,59.29,0.5604
15/04/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,56.18,0.531
15/04/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,cereals and tubers,Rice,KG,aggregate,Retail,KES,103.33,0.9767
15/04/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,68.18,0.6444
15/04/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,425.45,4.0213
15/04/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,482.42,4.5598
15/04/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,51.57,0.4874
15/04/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,milk and dairy,"Milk (cow, fresh)",L,aggregate,Retail,KES,80,0.7561
15/04/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,miscellaneous food,Salt,200 G,aggregate,Retail,KES,13.64,0.1289
15/04/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,miscellaneous food,Sugar,KG,aggregate,Retail,KES,113.84,1.076
15/04/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,oil and fats,Cooking fat,KG,aggregate,Retail,KES,169.39,1.6011
15/04/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,200,1.8904
15/04/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,113.98,1.0773
15/04/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,0.0945
15/04/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,56.15,0.5308
15/04/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,68.33,0.6459
15/04/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,cereals and tubers,Rice,KG,aggregate,Retail,KES,107.73,1.0182
15/04/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,65,0.6144
15/04/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,435,4.1115
15/04/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,525,4.9622
15/04/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,59.62,0.5635
15/04/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,milk and dairy,"Milk (cow, fresh)",L,aggregate,Retail,KES,80,0.7561
15/04/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0945
15/04/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,miscellaneous food,Sugar,KG,aggregate,Retail,KES,102.69,0.9706
15/04/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,oil and fats,Cooking fat,KG,aggregate,Retail,KES,159,1.5028
15/04/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,199.23,1.8831
15/04/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,110,1.0397
15/04/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,0.0945
15/04/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Maize,KG,aggregate,Retail,KES,47.24,0.4465
15/04/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,50.36,0.476
15/04/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,59.55,0.5628
15/04/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Rice,KG,aggregate,Retail,KES,95.3,0.9008
15/04/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,70.3,0.6645
15/04/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,65.91,0.623
15/04/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,494.85,4.6772
15/04/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,550,5.1985
15/04/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50,0.4726
15/04/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0945
15/04/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,miscellaneous food,Sugar,KG,aggregate,Retail,KES,102.18,0.9658
15/04/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,oil and fats,Cooking fat,KG,aggregate,Retail,KES,150,1.4178
15/04/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,190.27,1.7984
15/04/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,91.05,0.8605
15/04/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,6.59,0.0623
15/04/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Maize,KG,aggregate,Retail,KES,50,0.4726
15/04/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,52.39,0.4951
15/04/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,49.6,0.4688
15/04/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Rice,KG,aggregate,Retail,KES,96.36,0.9108
15/04/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,70,0.6616
15/04/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,58.18,0.5499
15/04/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,492.73,4.6572
15/04/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,550,5.1985
15/04/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50.45,0.4769
15/04/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0945
15/04/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,miscellaneous food,Sugar,KG,aggregate,Retail,KES,107.09,1.0122
15/04/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,186.36,1.7615
15/04/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,97.05,0.9173
15/04/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,5,0.0473
15/04/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Maize,KG,aggregate,Retail,KES,50,0.4726
15/04/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,52.78,0.4989
15/04/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.4726
15/04/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Rice,KG,aggregate,Retail,KES,96.36,0.9108
15/04/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,70,0.6616
15/04/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,58.18,0.5499
15/04/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,475.15,4.491
15/04/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,533.33,5.041
15/04/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,51.52,0.4869
15/04/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,milk and dairy,"Milk (cow, fresh)",L,aggregate,Retail,KES,65,0.6144
15/04/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,miscellaneous food,Salt,200 G,aggregate,Retail,KES,9.91,0.0937
15/04/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,miscellaneous food,Sugar,KG,aggregate,Retail,KES,104.89,0.9914
15/04/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,181.41,1.7147
15/04/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,103.32,0.9765
15/04/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,5,0.0473
15/04/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,58.18,0.5499
15/04/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,54.77,0.5177
15/04/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Rice,KG,aggregate,Retail,KES,98.48,0.9309
15/04/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,72.12,0.6817
15/04/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,69.55,0.6573
15/04/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,460,4.3478
15/04/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50,0.4726
15/04/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,70,0.6616
15/04/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0945
15/04/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,miscellaneous food,Sugar,KG,aggregate,Retail,KES,114.84,1.0855
15/04/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,192.95,1.8238
15/04/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,90.15,0.8521
15/04/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,7.12,0.0673
15/04/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,54.48,0.5149
15/04/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,42.21,0.3989
15/04/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Rice,KG,aggregate,Retail,KES,99.9,0.9442
15/04/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,65.91,0.623
15/04/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,69.34,0.6554
15/04/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,497.27,4.7001
15/04/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,535,5.0567
15/04/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50,0.4726
15/04/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,65,0.6144
15/04/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,milk and dairy,"Milk (cow, fresh)",L,aggregate,Retail,KES,60,0.5671
15/04/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0945
15/04/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,miscellaneous food,Sugar,KG,aggregate,Retail,KES,100.32,0.9482
15/04/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,oil and fats,Cooking fat,KG,aggregate,Retail,KES,150,1.4178
15/04/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,192.73,1.8216
15/04/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,95.45,0.9022
15/04/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,5,0.0473
15/04/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Maize,KG,aggregate,Retail,KES,44.09,0.4167
15/04/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,53.79,0.5084
15/04/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,45.91,0.4339
15/04/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Rice,KG,aggregate,Retail,KES,100.18,0.9469
15/04/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,69.55,0.6573
15/04/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,68,0.6427
15/04/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,482.73,4.5626
15/04/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,450,4.2533
15/04/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,505,4.7732
15/04/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50,0.4726
15/04/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,miscellaneous food,Salt,200 G,aggregate,Retail,KES,9.85,0.0931
15/04/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,miscellaneous food,Sugar,KG,aggregate,Retail,KES,100,0.9452
15/04/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,oil and fats,Cooking fat,KG,aggregate,Retail,KES,147.45,1.3937
15/04/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,192.73,1.8216
15/04/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,95.45,0.9022
15/04/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,5,0.0473
15/04/2021,North Eastern,Garissa,Dadaab town,0.056303,40.307342,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,60,0.5671
15/04/2021,North Eastern,Garissa,Dadaab town,0.056303,40.307342,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,450,4.2533
15/04/2021,North Eastern,Garissa,Dadaab town,0.056303,40.307342,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,500,4.7259
15/04/2021,North Eastern,Garissa,Dadaab town,0.056303,40.307342,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0945
15/04/2021,North Eastern,Garissa,Dadaab town,0.056303,40.307342,miscellaneous food,Sugar,KG,aggregate,Retail,KES,100,0.9452
15/04/2021,North Eastern,Garissa,Dadaab town,0.056303,40.307342,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,90,0.8507
15/04/2021,North Eastern,Garissa,Dadaab town,0.056303,40.307342,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,0.0945
15/04/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,66.68,0.6302
15/04/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,58.67,0.5546
15/04/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Rice,KG,aggregate,Retail,KES,81.85,0.7736
15/04/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,56.58,0.5348
15/04/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,73.02,0.6902
15/04/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,700,6.6163
15/04/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,37.5,0.3544
15/04/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0945
15/04/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,miscellaneous food,Sugar,KG,aggregate,Retail,KES,99.72,0.9425
15/04/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,195.02,1.8433
15/04/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,107.08,1.0121
15/04/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,9.39,0.0888
15/04/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize,KG,aggregate,Retail,KES,48.75,0.4608
15/04/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,65.89,0.6227
15/04/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,56.62,0.5351
15/04/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Rice,KG,aggregate,Retail,KES,88.18,0.8335
15/04/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,62.33,0.5892
15/04/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,74.64,0.7055
15/04/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,455.56,4.3058
